"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2010",586.864052636719,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2011",817.1260765625,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2012",845.422097070313,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2013",1104.87204824219,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2014",1329.93003164063,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2015",1303.11020742188,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2016",1302.44712148438,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2017",1442.48508535156,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2018",1277.76010976563,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2019",1316.33820419598,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2020",1366.89708335815,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2021",1413.0775752032,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2022",1461.53874522635,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2023",1512.77018143746,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2024",1562.65364768724,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2025",1615.61188579949,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2026",1672.16156407929,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2027",1730.37387356459,
"VNM","MEATCONSUMP","BEEF","THND_TONNE","A","2028",1788.31425487131,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",278.0001,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",270.0001,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",232.900093896484,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",263.300087792969,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",239.800103051758,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",192.076088769531,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",165.559105737305,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",146.2920921875,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",119.182099206543,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",98.9220970703125,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",95.2830971313477,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",97.1631020141602,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",101.620102746582,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",96.0640953613281,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",101.659096582031,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",106.77109609375,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",115.167099816895,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",123.669106347656,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",131.272087915039,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",135.048104150391,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",142.681099755859,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",149.178093774414,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",154.358101708984,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",157.126091821289,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",162.075096948242,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",165.014107568359,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",169.0420921875,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",171.262108666992,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",171.858101708984,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",175.386432338705,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",178.848617634475,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",182.617892958805,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",186.436244205154,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",190.409997154761,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",194.536117490911,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",198.666205961571,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",202.788338101978,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",206.919991803106,
"KAZ","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",211.064026251879,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",107.45057656189,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",116.584792509179,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",119.101364800444,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",86.8861010754955,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",158.777291119721,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",125.3980305696,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",64.1536027008,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",111.5346901595,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",113.4528983238,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",98.6225126561,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",111.7514250045,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",120.1714563585,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",92.8073551705,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",111.2263360822,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",95.0267017057533,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",94.8756256417403,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",90.6156726904705,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",83.3848454439609,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",65.7737006563627,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",31.3655301789558,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",29.3413034313364,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",27.8742236696717,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",28.1817896071817,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",31.5495662284614,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",32.5500630621959,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",30.7669319215866,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",29.2148976522696,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",28.2817676015616,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",25.4332015852343,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",24.9602263021284,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",24.9764452153295,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",24.8735465694367,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",24.8355694517307,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",24.7114322460593,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",24.593700986354,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",24.5082126100267,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",24.3988346120664,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",24.2962625672769,
"NZL","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",24.1955648716486,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1990",2.42910013923645,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1991",2.48409996757507,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1992",2.88710008392334,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1993",2.90710006484985,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1994",2.80009995231628,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1995",2.79109988937378,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1996",2.84509979019165,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1997",2.93509994277954,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1998",8.22710023651123,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","1999",3.04710016975403,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2000",3.09809981117249,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2001",3.0001,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2002",2.79210005531311,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2003",2.64109979400635,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2004",3.15710006484985,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2005",2.15110002288818,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2006",2.91209994087219,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2007",3.88009987602234,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2008",2.15509997138977,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2009",0.85709999332428,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2010",0.422100020742416,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2011",0.808099968528748,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2012",0.849099977111816,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2013",0.855100019073486,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2014",0.515099985694885,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2015",0.89609996805191,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2016",0.89609996805191,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2017",0.928100032901764,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2018",0.928100032901764,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2019",0.926159867201235,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2020",0.949268846466683,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2021",0.963689885708419,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2022",0.980799858605568,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2023",1.00100953715277,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2024",1.02341730373078,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2025",1.04613051123204,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2026",1.0701961486754,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2027",1.093843717473,
"EGY","MEATCONSUMP","PIG","THND_TONNE","A","2028",1.11627811249797,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",169.560112817383,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",164.670098168945,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",175.520089013672,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",168.070107324219,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",170.050087792969,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",175.220101220703,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",196.59710012207,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",284.956124169922,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",299.736092431641,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",325.440102441406,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",365.342079980469,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",385.371102197266,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",430.243111474609,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",456.507088525391,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",427.4581078125,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",400.805123193359,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",473.363106591797,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",613.6670921875,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",781.966103417969,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",897.224099023438,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",1092.26010976563,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",1570.36814199219,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",1257.18308339844,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",1279.80918203125,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1373.67319570313,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",1616.58213125,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1452.02805410156,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",1290.85605703125,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",1465.32602773438,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",1494.38148096368,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",1524.62827974113,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",1554.99280768122,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",1585.41994441067,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",1616.78733693476,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",1648.22970469255,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",1679.84720146703,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",1712.23179070167,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",1745.25848990088,
"VNM","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",1779.06718564762,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1990",47.8001,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1991",46.6291845742349,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1992",49.2615716675778,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1993",52.9796883784349,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1994",60.6359031474046,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1995",58.5385694385399,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1996",59.6100524721501,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1997",57.0557231305158,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1998",60.6750833970995,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","1999",65.5351404797844,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2000",66.20690258,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2001",62.8690502,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2002",65.84422686,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2003",71.07552566,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2004",77.66936454,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2005",79.73011134,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2006",85.92747248,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2007",87.28202282,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2008",88.1207436,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2009",88.20068255998,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2010",82.97331233166,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2011",90.51539397728,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2012",92.28170909774,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2013",92.07033443898,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2014",95.83002811476,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2015",105.22627261356,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2016",104.24172368806,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2017",111.97083463898,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2018",115.13522350498,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2019",116.3383664314,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2020",118.570914578427,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2021",119.569963233417,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2022",120.74696541579,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2023",122.112598090352,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2024",123.415853309117,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2025",124.756529190727,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2026",126.120573629403,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2027",127.444304043361,
"NZL","MEATCONSUMP","PIG","THND_TONNE","A","2028",128.771889996389,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",2.79009996185303,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",2.34009991416931,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",2.34009991416931,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",2.64810000190735,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",3.22010002861023,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",4.17010007629395,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",4.65010009536743,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",4.64410005340576,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",4.71010003814697,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",4.70009980926514,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",4.82510028610229,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",4.95509992370605,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",5.49609981307983,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",6.0771001411438,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",7.9851001335144,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",9.32509980926514,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",10.6521004272461,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",12.8441008163452,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",11.0691002441406,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",13.8630999160767,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",17.1941002441406,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",13.4141005111694,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",11.8890999389648,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",9.27309976348877,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",11.3620995117188,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",13.335100038147,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",12.8691004348755,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",17.42809949646,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",18.0001,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",18.7964137540179,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",19.8434704590827,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",21.0140573422509,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",21.9413624162446,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",23.0169740650681,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",23.9715255172648,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",24.954052884413,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",25.9583014424339,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",26.9984908113347,
"VNM","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",28.03935497262,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",201.0001,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",185.0001,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",140.850106103516,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",115.790100915527,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",81.1700981689453,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",56.440098626709,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",54.4731033874512,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",56.1661003662109,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",54.3820999694824,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",43.0670975280762,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",53.5881012512207,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",66.6130989624023,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",84.2970970703125,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",96.255097253418,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",121.925103051758,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",155.90309987793,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",215.009102685547,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",208.44509206543,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",195.416100366211,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",189.36809621582,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",239.316079003906,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",261.621102197266,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",326.449105126953,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",303.648110253906,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",281.68808828125,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",292.107094628906,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",300.302101953125,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",339.838082177734,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",313.591103417969,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",321.748528456744,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",329.140596108646,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",336.371677321019,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",344.379419358306,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",354.063568941202,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",363.656568206885,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",373.282002858402,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",382.95280613904,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",392.68537171522,
"KAZ","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",402.4511400861,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1990",0.0001,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1991",0.0001,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1992",0.0001,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1993",2792.12742236475,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1994",2513.64009197774,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1995",2377.73365477529,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1996",2216.05211468822,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1997",2240.44441371471,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1998",2217.0001,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","1999",2018.4001,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2000",1781.98935399756,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2001",1896.17115201399,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2002",2226.720184,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2003",2109.240614,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2004",2171.142087,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2005",2381.956827,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2006",2574.324762,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2007",2822.552302,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2008",3317.510706,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2009",3191.758497,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2010",3257.901567,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2011",3405.284321,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2012",3368.864906,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2013",3559.09290390857,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2014",3348.05224904126,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2015",3394.124985,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2016",3687.596552,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2017",3703.49250814342,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2018",3625.26056591997,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2019",3707.63447832285,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2020",3899.40405110581,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2021",3930.94995919004,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2022",3928.07162459649,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2023",3937.02571722395,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2024",3937.2662745625,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2025",3940.90151373427,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2026",3945.59396848621,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2027",3948.95329634411,
"RUS","MEATCONSUMP","PIG","THND_TONNE","A","2028",3952.76086251608,
"PER","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",249.119103295898,
"PER","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",295.550087792969,
